Protocol,Run,Timestamp,AverageRTT,MinRTT,MaxRTT,PacketLoss,Jitter,ResponseTime,TTFB,DataSize,ThroughputMbps,StatusCode
HTTP/1.1,197,1786684100493,195.8,191.0,205.0,0.0,6.0,662,661,1928,0.023295764683777816,200
HTTP/1.1,198,1786684107418,191.2,190.0,193.0,0.0,1.75,641,640,1928,0.02405998148392244,200
HTTP/1.1,199,1786684114284,191.2,190.0,193.0,0.0,2.0,585,584,1928,0.02634519516180329,200
HTTP/1.1,200,1786684121252,190.8,190.0,193.0,0.0,1.75,661,660,1928,0.0233264581985453,200
HTTP/1.1,201,1786684128127,192.0,190.0,194.0,0.0,1.75,599,598,1928,0.025725583545767323,200
HTTP/1.1,202,1786684135070,193.8,190.0,204.0,0.0,5.0,662,661,1928,0.02329729181066359,200
HTTP/1.1,203,1786684142018,190.6,190.0,193.0,0.0,1.5,644,643,1928,0.023942261646511694,200
HTTP/1.1,204,1786684148928,191.8,190.0,193.0,0.0,1.5,621,621,1928,0.024809573175292407,200
HTTP/1.1,205,1786684155846,191.2,190.0,194.0,0.0,1.75,637,637,1928,0.024176651317481722,200
HTTP/1.1,206,1786684162796,194.2,190.0,204.0,0.0,4.25,659,658,1928,0.023403362351843694,200
HTTP/1.1,207,1786684169666,190.8,190.0,193.0,0.0,1.25,605,605,1928,0.025469368559795057,200
HTTP/1.1,208,1786684176520,191.4,190.0,193.0,0.0,1.25,575,575,1928,0.026791717843468208,200
HTTP/1.1,209,1786684183443,193.0,191.0,195.0,0.0,1.5,632,631,1928,0.02438699299237606,200
HTTP/1.1,210,1786684190356,190.6,190.0,192.0,0.0,1.0,630,629,1928,0.02446051357246086,200
HTTP/1.1,211,1786684197250,193.8,190.0,199.0,0.0,5.5,602,600,1928,0.025606757633964815,200
HTTP/1.1,212,1786684204190,192.6,191.0,198.0,0.0,2.25,674,674,1928,0.022871669824669316,200
HTTP/1.1,213,1786684211086,193.6,190.0,203.0,0.0,6.5,608,607,1928,0.025334086698290473,200
HTTP/1.1,214,1786684217999,193.4,190.0,202.0,0.0,3.75,648,647,1928,0.02378975556735652,200
HTTP/1.1,215,1786684224930,192.8,190.0,197.0,0.0,5.0,653,653,1928,0.02359271244607358,200
HTTP/1.1,216,1786684231832,191.2,190.0,193.0,0.0,1.25,629,629,1928,0.02448956779977492,200
HTTP/1.1,217,1786684238772,191.4,190.0,194.0,0.0,1.25,627,626,1928,0.024581243128160804,200
HTTP/1.1,218,1786684245675,191.0,190.0,192.0,0.0,0.75,615,614,1928,0.025076176364338114,200
HTTP/1.1,219,1786684252555,190.8,190.0,192.0,0.0,1.25,614,614,1928,0.02508914747974764,200
HTTP/1.1,220,1786684259569,192.8,191.0,196.0,0.0,3.0,723,723,1928,0.021316527772019294,200
HTTP/1.1,221,1786684266436,190.6,190.0,192.0,0.0,0.5,572,572,1928,0.02693687368799751,200
HTTP/1.1,222,1786684273365,192.2,190.0,193.0,0.0,2.0,649,649,1928,0.023748935077980857,200
HTTP/1.1,223,1786684280226,193.2,190.0,203.0,0.0,6.75,594,593,1928,0.02596250989332546,200
HTTP/1.1,224,1786684287129,210.2,194.0,239.0,0.0,22.0,622,621,1928,0.0247782623440294,200
HTTP/1.1,225,1786684294012,194.4,191.0,204.0,0.0,7.5,615,615,1928,0.025045844580336773,200
HTTP/1.1,226,1786684300945,191.8,190.0,196.0,0.0,2.0,659,657,1928,0.02339920478506456,200
HTTP/1.1,227,1786684307887,193.4,190.0,202.0,0.0,3.0,619,618,1928,0.024899407137754712,200
HTTP/1.1,228,1786684314808,193.8,191.0,202.0,0.0,2.75,622,621,1928,0.024765602658834075,200
HTTP/1.1,229,1786684321722,191.4,190.0,196.0,0.0,1.5,629,629,1928,0.02448680349578331,200
HTTP/1.1,230,1786684328651,204.2,191.0,241.0,0.0,22.25,641,641,1928,0.024039705413858865,200
HTTP/1.1,231,1786684335541,195.0,190.0,206.0,0.0,8.0,616,616,1928,0.02502563570047118,200
HTTP/1.1,232,1786684342532,191.2,190.0,193.0,0.0,1.25,679,679,1928,0.022701121427156395,200
HTTP/1.1,233,1786684349431,193.0,190.0,196.0,0.0,2.75,627,624,1928,0.0245855649069115,200
HTTP/1.1,234,1786684356304,196.0,190.0,206.0,0.0,12.0,612,612,1928,0.025173804358541302,200
HTTP/1.1,235,1786684363189,190.8,190.0,192.0,0.0,1.25,609,609,1928,0.025310859661752783,200
HTTP/1.1,236,1786684370064,191.2,190.0,195.0,0.0,2.75,610,609,1928,0.025280794823993286,200
HTTP/1.1,237,1786684376977,190.6,190.0,191.0,0.0,0.5,627,627,1928,0.024569284857633066,200
HTTP/1.1,238,1786684383857,197.4,192.0,203.0,0.0,7.75,609,608,1928,0.02531503879729931,200
HTTP/1.1,239,1786684390738,191.0,190.0,192.0,0.0,1.25,604,603,1928,0.025528837042633853,200
HTTP/1.1,240,1786684397680,192.8,190.0,198.0,0.0,3.75,680,679,1928,0.02267729056954639,200
HTTP/1.1,241,1786684404586,193.2,190.0,198.0,0.0,3.25,614,614,1928,0.025107452212170995,200
